x,x_min,x_max,mean,ci_low,ci_high,n,setting_id,setting_label,source_run_name,horizon,proxy,proxy_label,proxy_long_label,outcome,outcome_label
0.4382707427416837,0.37174721189591076,0.5711022272986864,-1.2941176470588236,-1.743796059055898,-0.8444392350617492,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.5790310295349478,0.5714285714285714,0.7424328954882924,-1.3958333333333333,-1.9266666666666665,-0.865,24.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.8252278474867952,0.7428571428571429,0.9163802978235968,-2.0568181818181817,-2.5766914781915817,-1.5369448854447816,44.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.129636649375722,0.9166427957605271,1.4277555682467162,-2.0357142857142856,-2.805006890066564,-1.2664216813620073,28.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.550838498930099,1.4285714285714286,1.7162471395881007,-2.9125,-3.7308391208213543,-2.094160879178646,40.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
2.1808015311628,1.7167381974248928,2.8555111364934325,-4.03125,-5.412937822888859,-2.6495621771111413,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
3.065055817922268,2.857142857142857,3.4295513003715348,-6.458333333333333,-8.193657350468014,-4.723009316198652,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
4.21672417687539,3.4305317324185247,4.5884714654430745,-10.928571428571429,-13.851541714790166,-8.005601142352692,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,10.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-4.215076593360622,-4.584527220630372,-3.4305317324185247,9.5,6.794744113440522,12.205255886559478,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-3.0767462709594233,-3.4295513003715348,-2.8563267637817766,6.897058823529412,5.370763723384891,8.423353923673934,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-2.2196376608970447,-2.8555111364934325,-1.7157563625965113,4.25,3.0979653742329916,5.402034625767008,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.5721138942218258,-1.7152658662092624,-1.4289797084881395,3.5294117647058822,2.628656381685695,4.43016714772607,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.1900424836165604,-1.4285714285714286,-0.9158557527189468,2.272727272727273,1.6272023085788343,2.918252236875712,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.8576388549958825,-0.9155937052932761,-0.743281875357347,1.803030303030303,1.2246060558434302,2.3814545502171756,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.6335246501359258,-0.7430694484138325,-0.5711022272986864,1.6666666666666667,1.1651356772618908,2.1681976560714427,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.44223856908898884,-0.5707762557077626,-0.37174721189591076,1.21875,0.7615866411297287,1.6759133588702713,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.34300767313095926,-0.3716409376786735,-0.3143755358673907,1.0,0.6689949405581328,1.3310050594418672,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.2614943315264343,-0.3142857142857143,-0.19456366237482117,0.8857142857142857,0.5666096559987606,1.2048189154298108,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.16800480926972758,-0.1945080091533181,-0.12006861063464837,0.46774193548387094,0.2921076703913922,0.6433762005763497,31.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.08919718300712931,-0.12003429551300372,-0.045845272206303724,0.5,0.3388889924407499,0.6611110075592501,38.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.0401912002838657,-0.04579278763594734,-0.02858776443682104,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.021519100069523078,-0.02857959416976279,-0.01713796058269066,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.008154029804034306,-0.017133066818960593,-0.0028595939376608523,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.1998656051727438e-07,-0.002858776443682104,0.002860411899313501,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.007595679591423867,0.002861230329041488,0.017133066818960593,0.0,0.0,0.0,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.021279160395025698,0.017142857142857144,0.02857959416976279,0.0,0.0,0.0,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.0402058438473396,0.02858776443682104,0.045845272206303724,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.07500461567967474,0.045884714654430746,0.11993146773272416,-0.46153846153846156,-0.6569577195212217,-0.26611920355570146,26.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.1536905080634527,0.12,0.19461934745277618,-0.5238095238095238,-0.676686185575593,-0.37093286204345466,42.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.2488195819755227,0.19467506441454338,0.31410622501427754,-0.8,-1.1207557168392444,-0.47924428316075574,30.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.3370162850096171,0.3142857142857143,0.3716409376786735,-0.9736842105263158,-1.291525105423146,-0.6558433156294856,38.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.4382707427416837,0.37174721189591076,0.5711022272986864,-1.2941176470588236,-1.722345742432295,-0.8658895516853522,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.5790310295349478,0.5714285714285714,0.7424328954882924,-1.3333333333333333,-1.8824916704521037,-0.7841749962145628,24.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.8252278474867952,0.7428571428571429,0.9163802978235968,-2.0568181818181817,-2.5939794611876232,-1.51965690244874,44.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.129636649375722,0.9166427957605271,1.4277555682467162,-1.9464285714285714,-2.6809345782617857,-1.211922564595357,28.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.550838498930099,1.4285714285714286,1.7162471395881007,-2.925,-3.678038477581291,-2.1719615224187088,40.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
2.1808015311628,1.7167381974248928,2.8555111364934325,-3.84375,-5.10338046216328,-2.5841195378367203,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
3.065055817922268,2.857142857142857,3.4295513003715348,-6.083333333333333,-7.6608806560959675,-4.505786010570699,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
4.21672417687539,3.4305317324185247,4.5884714654430745,-10.542857142857143,-13.374165632708765,-7.71154865300552,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,30.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-4.215076593360622,-4.584527220630372,-3.4305317324185247,9.771428571428572,7.038172293222495,12.50468484963465,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-3.0767462709594233,-3.4295513003715348,-2.8563267637817766,7.117647058823529,5.548065388272243,8.687228729374814,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-2.2196376608970447,-2.8555111364934325,-1.7157563625965113,4.147058823529412,2.980787400493412,5.313330246565412,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.5721138942218258,-1.7152658662092624,-1.4289797084881395,3.485294117647059,2.537724116874195,4.432864118419922,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.1900424836165604,-1.4285714285714286,-0.9158557527189468,2.303030303030303,1.555832768780995,3.0502278372796114,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.8576388549958825,-0.9155937052932761,-0.743281875357347,1.8181818181818181,1.190185693805716,2.44617794255792,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.6335246501359258,-0.7430694484138325,-0.5711022272986864,1.5694444444444444,1.0601425135722717,2.078746375316617,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.44223856908898884,-0.5707762557077626,-0.37174721189591076,1.234375,0.7584383306776571,1.7103116693223428,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.34300767313095926,-0.3716409376786735,-0.3143755358673907,1.0588235294117647,0.718222133196011,1.3994249256275184,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.2614943315264343,-0.3142857142857143,-0.19456366237482117,0.9,0.5790939298137959,1.2209060701862042,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.16800480926972758,-0.1945080091533181,-0.12006861063464837,0.4838709677419355,0.3050413817902409,0.6627005536936301,31.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.08919718300712931,-0.12003429551300372,-0.045845272206303724,0.5,0.3388889924407499,0.6611110075592501,38.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.0401912002838657,-0.04579278763594734,-0.02858776443682104,0.1323529411764706,0.02049459781414903,0.24421128453879215,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.021519100069523078,-0.02857959416976279,-0.01713796058269066,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.008154029804034306,-0.017133066818960593,-0.0028595939376608523,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.1998656051727438e-07,-0.002858776443682104,0.002860411899313501,0.0,0.0,0.0,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.007595679591423867,0.002861230329041488,0.017133066818960593,0.0,0.0,0.0,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.021279160395025698,0.017142857142857144,0.02857959416976279,0.0,0.0,0.0,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.0402058438473396,0.02858776443682104,0.045845272206303724,-0.14705882352941177,-0.2678970062988295,-0.026220640759994057,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.07500461567967474,0.045884714654430746,0.11993146773272416,-0.46153846153846156,-0.6569577195212217,-0.26611920355570146,26.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.1536905080634527,0.12,0.19461934745277618,-0.5238095238095238,-0.676686185575593,-0.37093286204345466,42.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.2488195819755227,0.19467506441454338,0.31410622501427754,-0.8666666666666667,-1.214923321043877,-0.5184100122894565,30.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.3370162850096171,0.3142857142857143,0.3716409376786735,-0.9473684210526315,-1.2605374443675723,-0.6341993977376907,38.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.4382707427416837,0.37174721189591076,0.5711022272986864,-1.3235294117647058,-1.7895930884648175,-0.8574657350645942,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.5790310295349478,0.5714285714285714,0.7424328954882924,-1.4166666666666667,-2.005573374992452,-0.8277599583408817,24.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
0.8252278474867952,0.7428571428571429,0.9163802978235968,-2.0568181818181817,-2.6171063128156984,-1.496530050820665,44.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.129636649375722,0.9166427957605271,1.4277555682467162,-1.9464285714285714,-2.7963888101500114,-1.0964683327071314,28.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
1.550838498930099,1.4285714285714286,1.7162471395881007,-2.9875,-3.8122835730103333,-2.1627164269896664,40.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
2.1808015311628,1.7167381974248928,2.8555111364934325,-3.96875,-5.237951532555778,-2.699548467444222,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
3.065055817922268,2.857142857142857,3.4295513003715348,-6.027777777777778,-7.610845045871159,-4.444710509684397,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
4.21672417687539,3.4305317324185247,4.5884714654430745,-10.242857142857142,-13.114076109244271,-7.371638176470013,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,75.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-4.215076593360622,-4.584527220630372,-3.4305317324185247,9.528571428571428,6.750331274635636,12.30681158250722,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-3.0767462709594233,-3.4295513003715348,-2.8563267637817766,6.602941176470588,4.895586138786924,8.310296214154251,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-2.2196376608970447,-2.8555111364934325,-1.7157563625965113,4.161764705882353,2.8779723813549527,5.445557030409754,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.5721138942218258,-1.7152658662092624,-1.4289797084881395,3.411764705882353,2.427867662461646,4.395661749303059,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-1.1900424836165604,-1.4285714285714286,-0.9158557527189468,2.3636363636363638,1.5597585375777951,3.1675141896949324,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.8576388549958825,-0.9155937052932761,-0.743281875357347,1.9393939393939394,1.2467475324911037,2.632040346296775,33.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.6335246501359258,-0.7430694484138325,-0.5711022272986864,1.6944444444444444,1.1544515318252024,2.2344373570636864,36.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.44223856908898884,-0.5707762557077626,-0.37174721189591076,1.3125,0.8112678488416384,1.8137321511583617,32.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.34300767313095926,-0.3716409376786735,-0.3143755358673907,1.0588235294117647,0.718222133196011,1.3994249256275184,34.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.2614943315264343,-0.3142857142857143,-0.19456366237482117,0.9428571428571428,0.6121139512060834,1.2736003345082023,35.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
-0.16800480926972758,-0.1945080091533181,-0.12006861063464837,0.6129032258064516,0.36105596797653566,0.8647504836363675,31.0,extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,150.0,x_over_top_depth,x/top depth,"$x / D_{\rm opp,top}$",total_impact,total impact
