setting_id,setting_label,source_run_name,proxy,proxy_label,outcome,outcome_label,horizon,beta,r2,rmse,n
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,total_impact,total impact,0.0,-0.011586380864576931,0.9338822026568738,0.6646923629123673,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,total_impact,total impact,10.0,-0.011260820016390083,0.5276692696077263,2.297046610153557,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,total_impact,total impact,30.0,-0.010929817148125385,0.5664420758399846,2.061510415960207,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,total_impact,total impact,75.0,-0.010656547710510141,0.5476167338379141,2.0879310699527287,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,total_impact,total impact,150.0,-0.010490582104077033,0.5364079042808605,2.102689897592847,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,mechanics,mechanics,0.0,-0.011586380864576931,0.9338822026568738,0.6646923629123673,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,propagation,propagation,0.0,0.0,,0.0,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,propagation,propagation,10.0,0.00032556084818684695,0.000994174825893035,2.2104456585013375,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,propagation,propagation,30.0,0.0006565637164515468,0.004877436034052662,1.9779321506369179,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,propagation,propagation,75.0,0.0009298331540667896,0.009443167018636345,2.0053004915583212,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_lots,x lots,propagation,propagation,150.0,0.0010957987604998975,0.013422320209992789,2.02346345019371,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,total_impact,total impact,0.0,-7.186606359491061,0.9865137015009439,0.30019806209481265,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,total_impact,total impact,10.0,-7.002326014407294,0.5602289938326135,2.216460536470309,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,total_impact,total impact,30.0,-6.814034983119418,0.6045072103326381,1.968934434657805,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,total_impact,total impact,75.0,-6.670692363778617,0.5891894535676274,1.9896820558782058,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,total_impact,total impact,150.0,-6.579512076724069,0.579352589627609,2.0029325603252617,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,mechanics,mechanics,0.0,-7.186606359491061,0.9865137015009439,0.30019806209481265,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,propagation,propagation,0.0,0.0,,0.0,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,propagation,propagation,10.0,0.18428034508376723,0.0008730240743927142,2.2105796862654374,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,propagation,propagation,30.0,0.37257137637164334,0.0042869127162245,1.9785189335466424,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,propagation,propagation,75.0,0.5159139957124446,0.007911442137717328,2.0068503179080666,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_full_depth,x/full depth,propagation,propagation,150.0,0.6070942827669916,0.011307593157339091,2.0256309340088583,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,total_impact,total impact,0.0,-2.099115019695761,0.9834769963437355,0.33228137573248145,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,total_impact,total impact,10.0,-2.0434413762887953,0.5574958011312754,2.22333755896567,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,total_impact,total impact,30.0,-1.9880326778334212,0.6012786743412489,1.9769546254554622,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,total_impact,total impact,75.0,-1.9455693255900166,0.5856552568244224,1.9982223291488965,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,total_impact,total impact,150.0,-1.9187205153819389,0.5757252649184745,2.011549862203557,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,mechanics,mechanics,0.0,-2.099115019695761,0.9834769963437355,0.33228137573248145,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,propagation,propagation,0.0,0.0,,0.0,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,propagation,propagation,10.0,0.055673643406966254,0.0009319945339146818,2.2105144488999087,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,propagation,propagation,30.0,0.11108234186233973,0.0044615052350863715,1.9783454650282248,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,propagation,propagation,75.0,0.1535456941057445,0.008204675530207983,2.006553711817362,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_top_depth,x/top depth,propagation,propagation,150.0,0.18039450431382206,0.011667384313987728,2.0252623307871844,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,total_impact,total impact,0.0,-0.5131626905527801,0.9602031499471912,0.5156866038806303,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,total_impact,total impact,10.0,-0.4988581863629324,0.5427909232854469,2.2599775676887495,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,total_impact,total impact,30.0,-0.48539748066847693,0.5855761518224115,2.0155071301647642,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,total_impact,total impact,75.0,-0.4751465265734946,0.5706387975766777,2.034109322900472,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,total_impact,total impact,150.0,-0.46875933150499594,0.5613745653789142,2.0452863626111113,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,mechanics,mechanics,0.0,-0.5131626905527801,0.9602031499471912,0.5156866038806303,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,propagation,propagation,0.0,0.0,,0.0,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,propagation,propagation,10.0,0.014304504189847803,0.0010061629943357575,2.2104323956785796,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,propagation,propagation,30.0,0.02776520988430322,0.004558131324748915,1.9782494544641092,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,propagation,propagation,75.0,0.038016163979285526,0.008217100892562557,2.0065411425732713,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,x_over_weighted_depth,x/weighted depth,propagation,propagation,150.0,0.04440335904778427,0.011548063958083277,2.0253845809917337,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,0.0,-4.946057674078113,0.9548521257062177,0.5492627588905822,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,10.0,-4.779332737891912,0.5333074087142013,2.2832957057341514,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,30.0,-4.599566778906399,0.5628393035048387,2.070058047720609,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,75.0,-4.468495250513998,0.5402384165288814,2.1048891573290556,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,150.0,-4.372851889122294,0.5229336209012436,2.133028323874736,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,mechanics,mechanics,0.0,-4.946057674078113,0.9548521257062177,0.5492627588905822,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,propagation,propagation,0.0,0.0,,0.0,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,propagation,propagation,10.0,0.16672493618620024,0.0014691456713525897,2.209920124996834,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,propagation,propagation,30.0,0.34649089517171294,0.007745151635037195,1.9750801204208324,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,propagation,propagation,75.0,0.47756242356411444,0.014195659892004997,2.000484193063414,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,signed_sqrt_full_depth,sqrt-full,propagation,propagation,150.0,0.5732057849558189,0.02062150261068163,2.016067197983086,6720
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,total_impact,total impact,0.0,-1.0,1.0,0.0,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,total_impact,total impact,10.0,-0.9699085286077753,0.563560054059645,2.2774874855319402,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,total_impact,total impact,30.0,-0.9392825925987786,0.6022184435333506,2.0367814104970314,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,total_impact,total impact,75.0,-0.9173027352340232,0.5838154860653808,2.0662257089682594,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,total_impact,total impact,150.0,-0.9030781821522222,0.5715947681360263,2.0861203731417417,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,mechanics,mechanics,0.0,-1.0,1.0,0.0,6307
extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,neg_walk_proxy,-walk proxy,propagation,propagation,0.0,0.0,,0.0,6307
